pEtaBin,jEtaBin,pPtBin,pPtL,pPtR,xs_c,xs_c_error,xs_b,xs_b_error,frac_c_b,yield_c,error_c,yield_b,error_b
0,0,0,210.0,230.0,18.453597075955916,0.33465782986815773,3.611410302255617,0.13667878534254788,5.109803520367142,3198.0821876514638,57.9975405474712,625.8718510221074,23.686980215004915
0,0,1,230.0,250.0,12.693491831086805,0.2798177769245762,2.4477433811492753,0.11049206425138387,5.185793547167881,2199.8329082946675,48.493540012136755,424.20371892669397,19.14871670302183
0,0,2,250.0,300.0,7.140046850595594,0.13065604214347995,1.2862502690984186,0.05067395387182366,5.551055670993424,3093.4966984890466,56.60803681908412,557.2807915895808,21.954997254506317
0,0,3,300.0,400.0,2.6808494203179856,0.05262231020974557,0.4479045695838156,0.019205434161032344,5.98531384220746,2323.0096396939407,45.59828424294872,388.11826763576784,16.641892809217744
0,0,4,400.0,500.0,0.9433481715857596,0.016291304737216152,0.12589900452822841,0.005676546049754768,7.492896191838014,817.4300576424923,14.11674138089254,109.09400540380048,4.918840683033501
0,0,5,500.0,600.0,0.3948318616779936,0.009395514673693154,0.04667821615731209,0.0031769722089417733,8.458589341703961,342.12970478121497,8.141401375048591,40.447607864634065,2.752909958492225
0,0,6,600.0,1000.0,0.0914361479352888,0.0017141968202457156,0.008899490496835544,0.0005413716216658855,10.274312666303919,316.92500363554575,5.941543314717269,30.84634602127174,1.8764373504236922
0,0,7,1000.0,1500.0,0.007225030976397136,0.0005141174687495864,0.0006837062308840695,0.0001642252024072201,10.567449366454913,31.30316920833823,2.2274653451044575,2.962225615928319,0.7115221119495218
0,1,0,210.0,230.0,14.188312769712452,0.6269437754569569,1.278852782366331,0.1912728853077702,11.0945630062743,1639.2609041614976,72.43457604119496,147.7535350634764,22.098904076918533
0,1,1,230.0,250.0,9.768226054107307,0.5453699038339945,0.5673647048895293,0.17774686799109718,17.216837723469713,1128.5817653873416,63.00985720936438,65.55104854411664,20.5361621402194
0,1,2,250.0,300.0,5.702245404290435,0.2712759148507,0.32768875704766254,0.08413858154886183,17.401406919374534,1647.036562575249,78.35533524547618,94.64962058564683,24.302587894573247
0,1,3,300.0,400.0,2.1644517485493853,0.1152499480851227,0.08373350567809602,0.03379742345654823,25.849290926267617,1250.3604861020087,66.57759000981368,48.371171560122505,19.524095582378777
0,1,4,400.0,500.0,0.6649490405916512,0.03506628439322181,0.023523938992263026,0.009804929421137809,28.266908905449533,384.127761768985,20.25709116827637,13.589309077050503,5.664111628002889
0,1,5,500.0,600.0,0.20544599950736225,0.016046686621452807,0.009481360799368704,0.00445765062843903,21.668408560197545,118.68204499541301,9.269849927480855,5.477192506579312,2.575095615036658
0,1,6,600.0,1000.0,0.03402371234774166,0.002603684364528384,0.0006709646997935672,0.0008290331511850152,50.708647352401094,78.6192725961736,6.016385534803026,1.5504115511069914,1.915663483106238
0,1,7,1000.0,1500.0,0.001131514342706941,0.0007035993122338518,0.00012685412246021493,0.00010774747425922851,8.919807419438152,3.268266027474728,2.0322762534562573,0.36640544731408475,0.3112178046503556
1,0,0,210.0,230.0,7.350755835212793,0.31786209808236,1.0138400650121777,0.11059245826232124,7.250409693687237,823.8727140106497,35.62598395307091,113.63119448656487,12.395202722040963
1,0,1,230.0,250.0,4.999757106930926,0.2536403090080278,0.6972490975493025,0.09026040984071469,7.170689965041359,560.3727765448182,28.428005833619753,78.14767885332581,10.116386734947302
1,0,2,250.0,300.0,2.623560759043633,0.11200081490985755,0.37450070157540627,0.04042223728469501,7.005489570532554,735.1217246840259,31.382628337742084,104.93509658142882,11.326310887171541
1,0,3,300.0,400.0,0.9058102621452063,0.04098891882130557,0.11691804081728396,0.013529444021064204,7.747395148031771,507.61607090617355,22.97019010745964,65.52087007400593,7.58190042940438
1,0,4,400.0,500.0,0.2795504598304419,0.012092025063148423,0.03430793318573817,0.003710355014961953,8.148274578856043,156.66007768897964,6.776370845388375,19.226165757287667,2.079282950384678
1,0,5,500.0,600.0,0.08649046275063452,0.005862747874676827,0.009697664204974643,0.00201898542723224,8.918690204417183,48.46925532545558,3.2854839089688936,5.434571020467789,1.1314394334209472
1,0,6,600.0,1000.0,0.012447409612668051,0.0007993775011336442,0.0009434473800332023,0.0002700693179974931,13.193538798348241,27.9021133877567,1.7918846065411766,2.114831647082426,0.6053873832231804
1,0,7,1000.0,1500.0,0.0002658570704375023,0.00016908695123748257,6.5461473693721576e-06,4.067225330633238e-05,40.61275364520256,0.7449315113658812,0.47378163736742607,0.01834230492898078,0.11396365376434331
1,1,0,210.0,230.0,12.87339929537111,0.9939770364878167,0.40956447111882366,0.2889922823328123,31.431923917141372,961.9003953501293,74.26996416636966,30.602657281998503,21.593503335907737
1,1,1,230.0,250.0,8.139843789556805,0.7752690593102777,0.2115896860828103,0.251051157829853,38.46994596121805,608.2091279556844,57.92810411166395,15.809981344107586,18.758542513046613
1,1,2,250.0,300.0,4.377615380021415,0.350391007520228,0.25323043527321387,0.09545904863090691,17.28708231812003,817.7385529880003,65.45304020477859,47.30344530903635,17.83175028425341
1,1,3,300.0,400.0,1.3044084063708743,0.12804589419410628,0.07695342529732453,0.035072021668745325,16.95062177324841,487.32698062015857,47.8379460709181,28.74979969108044,13.102907295443252
1,1,4,400.0,500.0,0.3081902873289936,0.034816161643279,0.010064337093199273,0.01063494312979948,30.62201558582985,115.13989134611201,13.007317989929033,3.760036338019248,3.973214753293085
