pEtaBin,jEtaBin,pPtL,pPtR,b_value,b_error,c_value,c_error,l_value,l_error
0,0,100,2000,19.845933251093996,0.0,76.50256833335281,0.0,907.1688620425498,0.0
0,0,100,2000,19.845933251093996,0.0,76.50256833335281,0.0,907.1688620425498,0.0
0,0,100,2000,19.845933251093996,0.0,76.50256833335281,0.0,907.1688620425498,0.0
