pEtaBin,jEtaBin,pPtL,pPtR,b_value,b_error,b_xs,b_xs_err,c_value,c_error,c_xs,c_xs_err,l_value,l_error,l_xs,l_xs_err,fake_value,fake_error,fake_xs,fake_xs_err
0,0,210,230,6977.1997716877395,84.08398709911626,0.00012090056702055435,1.4570031030046156e-06,37836.72591828008,286.00267247652664,0.0006556328853136492,4.955839936261678e-06,154007.96631893734,334.9507926010265,0.002668642301055684,5.804010502002947e-06,15746.51452576273,181.48304390446356,0.00027285481239726665,3.144729064760363e-06
0,0,230,250,4670.706006281245,74.05195040410717,8.09337589611708e-05,1.2831684752906068e-06,25713.879119112004,277.0245535669419,0.00044556880518366326,4.80026754297127e-06,103001.0234822678,298.66166514500947,0.0017847965588193757,5.175194325072363e-06,10698.29061852116,139.0678312722539,0.00018537944221955582,2.409760391749143e-06
0,0,250,300,6296.694129243213,85.10536792872426,4.364351977821343e-05,5.898806154771603e-07,34040.51991694158,307.5516097912441,0.00023594096739684974,2.1316955356633753e-06,139073.99752374177,335.74735590047203,0.0009639468960980216,2.3271253243305077e-06,13556.282798054015,154.93521547430737,9.396103483385073e-05,1.0738838511292583e-06
0,0,300,400,4164.6087920097225,72.62355362863218,1.4432826373006865e-05,2.5168345754919926e-07,21566.74675849029,279.12265473746083,7.474150080869644e-05,9.673246669237472e-07,91889.2624630769,286.4306290746463,0.0003184505044550052,9.926511093375827e-07,8691.375392335833,117.52235659910912,3.012074320663218e-05,4.072842978663095e-07
0,0,400,500,1150.0243204835563,34.74947897250547,3.9855127266982965e-06,1.2042744507596323e-07,6066.936205114793,117.42581798688298,2.1025513136439287e-05,4.069497346220441e-07,24998.107147704934,129.75717729707503,8.663318888652168e-05,4.49685169510582e-07,1920.811484082377,53.64346708506457,6.656744974036416e-06,1.8590626038399772e-07
0,0,500,600,379.9802997680669,21.266887920350626,1.316855907867662e-06,7.370231303298393e-08,2156.553136570571,82.31821983402028,7.473728875567756e-06,2.8528119531392737e-07,8781.794201325241,86.20679771726736,3.0434097722307694e-05,2.987574117437871e-07,467.67266071203045,28.963058378665266,1.6207616725991694e-06,1.0037408402262279e-07
0,0,600,800,303.4598943366932,20.057439669046573,5.258337799381802e-07,3.475543066443846e-08,1816.243069249396,81.73998725618287,3.147176863280322e-06,1.4163863915186287e-07,6582.944359765479,81.80362027133424,1.1406892905517137e-05,1.4174890212074396e-07,212.3960484139423,21.38320457949844,3.680388053438121e-07,3.705270943894047e-08
0,1,210,230,1937.9541254351454,50.724607230986294,5.037115754711778e-05,1.3184301675737405e-06,8477.780567184578,174.96117426096953,0.00022035383345499058,4.547577652979359e-06,48338.30746523075,191.86358377225042,0.0012564056439392953,4.9869038069085505e-06,6185.748548256724,112.07339188266133,0.00016077950999027497,2.913003153825339e-06
0,1,230,250,1155.2097704306855,52.03362071356571,3.0026125274388573e-05,1.352453947340717e-06,5749.853768863286,198.15826087331652,0.00014944976574162672,5.150514579632513e-06,30371.817073437192,196.3061031901434,0.0007894219799732532,5.102373436745413e-06,4221.857718981464,87.77788456868802,0.00010973420759202972,2.2815161590934522e-06
0,1,250,300,1499.166223378054,48.063140620418494,1.55864861889107e-05,4.997014112203031e-07,7182.763515262929,196.78124120279426,7.467753914345306e-05,2.0458892752619076e-06,39724.18524079608,205.54675038277492,0.0004130032113625475,2.1370222568099353e-06,4987.131198062962,90.33673002788737,5.185005526988311e-05,9.392101909542214e-07
