pEtaBin,jEtaBin,pPtBin,pPtL,pPtR,xs_c,xs_c_error,xs_b,xs_b_error,frac_c_b,yield_c,error_c,yield_b,error_b
0,0,0,210.0,230.0,21.067084504167507,0.41697335206369135,-4.949544974680006,0.28884602549749794,-4.256367931181293,3651.010012910245,72.26314980604596,-857.7759422919438,50.05817160281838
0,0,1,230.0,250.0,14.537589864372377,0.34975869617178046,-3.389919004855352,0.23546240614410768,-4.288477053153869,2519.42247385519,60.61458108135424,-587.4865232174519,40.806576834398435
0,0,2,250.0,300.0,8.281583643403232,0.1690680762018351,-2.169611817923356,0.11997306050609617,-3.817080813714386,3588.078929340884,73.25043469520706,-940.0060162334731,51.97952819487122
0,0,3,300.0,400.0,3.1459155742432476,0.070147140288588,-0.8987804350978178,0.050237812066977444,-3.500204779046916,2725.9987633932587,60.78390000286726,-778.811222620961,43.53206891227729
0,0,4,400.0,500.0,1.1095496621531757,0.022173320583136296,-0.3582162552816456,0.016700881167027868,-3.0974296833090347,961.4469732489698,19.21362575169926,-310.4015495266515,14.471647548852987
0,0,5,500.0,600.0,0.4751587194272422,0.013533092270547888,-0.16631451176935919,0.010363504900151662,-2.8569889324280995,411.73453355809386,11.726695114275154,-144.11485073838512,8.980184266079418
0,0,6,600.0,1000.0,0.11258143152575291,0.002616323605635799,-0.04111665020277456,0.001981359521564107,-2.738098336574994,390.2162481827816,9.06838692302213,-142.51359893483283,6.867550610502919
0,0,7,1000.0,1500.0,0.00980676185447612,0.0009977042829334873,-0.004158706167589767,0.0008130660184948816,-2.3581280954407418,42.48877641070324,4.322653576237626,-18.01801034169942,3.5226898317309234
0,1,0,210.0,230.0,17.537742356089566,0.9906164428938901,-5.95850364819883,0.7121295134446437,-2.9433131859189134,2026.2406008531639,114.45186134618847,-688.4216774982999,82.27659546534034
0,1,1,230.0,250.0,12.372159124182463,0.9137413352877568,-4.400288428762178,0.6505772164291043,-2.811670035835085,1429.4297765715448,105.57001891380625,-508.39172390546696,75.16508927735298
0,1,2,250.0,300.0,7.265982603950684,0.46504721815471917,-2.6893147646963227,0.3406356674526622,-2.7017970151110813,2098.7064153251154,134.32423849180907,-776.7816766348857,98.38920618702694
0,1,3,300.0,400.0,2.6742558032628136,0.18452831516762683,-1.0037143753758249,0.13374784639656762,-2.6643593724175574,1544.864092428862,106.59831710603464,-579.8257203671064,77.26345590636916
0,1,4,400.0,500.0,0.8843860608260977,0.07046483735480479,-0.3407381783291037,0.0482342958218875,-2.59550034916225,510.89213961802005,40.70612724312362,-196.8376308571566,27.863988010387967
0,1,5,500.0,600.0,0.27131048608897773,0.030145328128024364,-0.10266695755833302,0.021421289078318036,-2.6426271172477795,156.73064160388063,17.414353152997112,-59.30864804229781,12.374650274762761
0,1,6,600.0,1000.0,0.0499576595715817,0.006085203047424335,-0.020473596137600608,0.004302738039016274,-2.440101838280984,115.43816312524525,14.061200385744359,-47.30874806707647,9.942422841515683
0,1,7,1000.0,1500.0,0.001366204743247706,0.000969047159535389,-0.00021970025253856723,0.000423402391053549,-6.218494186791505,3.946145780396673,2.798995815602017,-0.6345822094323975,1.2229554663190707
1,0,0,210.0,230.0,8.544330245855795,0.4191074206679276,-2.515987725012054,0.29528484808999883,-3.39601428135539,957.6485339555173,46.97355970846132,-281.991904219351,33.095525773927065
1,0,1,230.0,250.0,5.936210125637441,0.35135697424695245,-1.8951844803260849,0.26041255765500537,-3.132259781177639,665.3304308814443,39.38008967359843,-212.41227655494757,29.187039461973
1,0,2,250.0,300.0,3.1603414346615852,0.157731857835413,-0.9924323997467548,0.11361054697490754,-3.1844400036395726,885.5276699921761,44.196466565482716,-278.07955840904066,31.833675262369088
1,0,3,300.0,400.0,1.0622273008177179,0.055165887601601876,-0.3437940777641114,0.03998662214917869,-3.089719601122819,595.272179378249,30.914963411937688,-192.662201179008,22.408503052399734
1,0,4,400.0,500.0,0.33264836535108283,0.01688908953965441,-0.11535603851408019,0.01241279403754757,-2.8836666865122993,186.4161439427468,9.464645778022332,-64.64552398329053,6.956129778641658
1,0,5,500.0,600.0,0.10463176407508959,0.00856181168365697,-0.03873701547446463,0.006614288610774972,-2.7010796467802907,58.6356405876802,4.798039267521366,-21.708223471889976,3.706647337478294
1,0,6,600.0,1000.0,0.015440213035697271,0.0012612624129094744,-0.006138066761898487,0.0010060462492744095,-2.5154847013950783,34.610781540819,2.8272458247778776,-13.759090453471648,2.255153272373516
1,0,7,1000.0,1500.0,0.00032544201820450686,0.000261328892384377,-8.956789075705769e-05,0.00013654987422161922,-3.633467478733309,0.9118885350090281,0.7322435564610243,-0.2509692299012756,0.382612747568977
1,1,0,210.0,230.0,15.989101222701832,1.6396744317116407,-5.783547032943811,1.1434664859182373,-2.764583936401987,1194.7056433602809,122.5164735374938,-432.1466343015615,85.43981582781069
1,1,1,230.0,250.0,10.247755412030573,1.3237544776404175,-3.8105425978675744,0.9468735222499455,-2.6893165865053814,765.7122843869244,98.910934569292,-284.72374291266516,70.75038958251592
1,1,2,250.0,300.0,5.793606933310413,0.6626287133666056,-2.131286362923513,0.46031138153736595,-2.7183615651550688,1082.2457751423851,123.77904365688191,-398.12429259411215,85.98616607117995
1,1,3,300.0,400.0,1.6619399050117245,0.21774395600950044,-0.6434729595768621,0.15951408472909795,-2.582765725081269,620.9007485123802,81.34914196514936,-240.4014976979157,59.59446205479099
1,1,4,400.0,500.0,0.40739502473027756,0.0663254523016809,-0.17908673878274528,0.05347923155349517,-2.274847526396128,152.20278123923168,24.77918897990798,-66.90680560923363,19.979840908385793
