pEtaBin,jEtaBin,pPtBin,pPtL,pPtR,xs_c,xs_c_error,xs_b,xs_b_error,frac_c_b,yield_c,error_c,yield_b,error_b
0,0,0,210.0,230.0,257.97988552901137,6.19636962333337,39.474980311910784,3.6096727380434834,6.535275850439654,44708.94608171978,1073.8556412021662,6841.171987975386,625.5707241938878
0,0,1,230.0,250.0,170.41567107126352,5.076400132123678,25.595902861853627,2.8709888745912155,6.657927715659497,29533.71745933425,879.7604484975618,4435.872349570681,497.553855922156
0,0,2,250.0,300.0,94.40611492112492,2.3487368599768277,12.783618165413095,1.3716825482822281,7.384929188243966,40902.39335072658,1017.6137319535602,5538.630406346877,594.295180868758
0,0,3,300.0,400.0,32.14910147559768,0.9045200239038951,3.14048198271136,0.5169576559551605,10.236995993793762,27857.8394106349,783.784691113203,2721.2904476590475,447.95414803826566
0,0,4,400.0,500.0,9.561476611807288,0.35495581720923797,0.709729081559318,0.20014334516820098,13.472009052806662,8285.210713663251,307.5763147281489,614.9944437527802,173.4282114551495
0,0,5,500.0,600.0,3.412764154555705,0.220560946824689,0.2076374554753631,0.12202705223197516,16.436168256553504,2957.228395205609,191.12047164252948,179.9220079185116,105.7388813000511
0,0,6,600.0,1000.0,0.7905683156135563,0.053503781815254094,-0.000747617007700806,0.027758131205226123,-1057.4509507813916,2740.1730273818353,185.4483880742159,-2.5913003580516096,96.21190340781015
0,0,7,1000.0,1500.0,0.048873964613884165,0.019783445214081687,0.0011831963997161771,0.04750148757102589,41.30672188117539,211.7513390861145,85.7137547345303,5.1263167214103085,205.80494505022673
0,1,0,210.0,230.0,94.59947299952644,7.407813429984548,17.121302320097055,3.95081940039983,5.525249845538046,10929.644712473286,855.8691324466946,1978.126784854733,456.46187024459465
0,1,1,230.0,250.0,60.118573023579714,6.010494681551699,11.402986971534919,3.223915235516478,5.2721776472824775,6945.8594528523045,694.428513527757,1317.4555027432582,372.47827065063177
0,1,2,250.0,300.0,34.99453631236528,2.8161620616493024,4.302654576145261,1.5205750738780859,8.133243255543142,10107.821868463585,813.4202498867844,1242.778747773797,439.20290433894627
0,1,3,300.0,400.0,11.760559585199717,1.0606221470588904,0.5832744942103776,0.539437253519027,20.162993070905443,6793.840061178172,612.7002019129797,336.94600981545085,311.6221126128715
0,1,4,400.0,500.0,3.18471093782524,0.40886170735092486,0.17987960401240818,0.19586239680492673,17.70468061295908,1839.7438145628844,236.19123110248222,103.91284964588795,113.14578938627005
0,1,5,500.0,600.0,0.8502375229257898,0.2252227183287498,0.0608797236069331,0.10229187255814741,13.96585714507027,491.16521224377016,130.10665992415215,35.168998733253105,59.09196893939058
0,1,6,600.0,1000.0,0.15611217294361196,0.05600309605032732,-0.005104802901964413,0.025278363377273603,-30.581430065309164,360.731520264263,129.40747410541232,-11.795770161627207,58.41121982313365
0,1,7,1000.0,1500.0,-0.028845436053963853,0.05081769327235382,0.005664776696132116,0.010117972379105646,-5.092069396779468,-83.31715749826918,146.78182524786675,16.362141009108,29.22475141980874
1,0,0,210.0,230.0,78.1734357595728,5.110031515310848,14.98736275004904,2.9367556267166437,5.21595674057579,8761.678679932918,572.7323322360398,1679.7836170254964,329.1515706424014
1,0,1,230.0,250.0,51.852771046440324,4.005856667572884,8.3865545017922,2.4122878772926586,6.182845533926887,5811.658578885031,448.9764153015688,939.9650285608695,270.3692252869611
1,0,2,250.0,300.0,30.99824630367089,1.926084981412572,3.0087159660239418,1.1170488927460924,10.302815770488126,8685.708614288582,539.6890117918026,843.0422136799084,312.9970997474551
1,0,3,300.0,400.0,9.960865505155505,0.6611256047688323,0.9686484769497021,0.3861716300109818,10.283261412357263,5582.069029089144,370.4947889124536,542.830606482613,216.41058145815418
1,0,4,400.0,500.0,2.6879569796898863,0.26053771332737485,0.1316281239346015,0.14413835921146373,20.420840921696787,1506.3310914182123,146.00533454866084,73.76440065295067,80.77513650210426
1,0,5,500.0,600.0,0.7882371025307876,0.14083288787836457,0.08526725776610994,0.0795116342950427,9.244311628889724,441.72807225825335,78.92275036703549,47.783771252128005,44.55831985894192
1,0,6,600.0,1000.0,0.12274254186459722,0.02606302707106046,-0.006392681012733667,0.014449287132182884,-19.200479676696634,275.1396818436811,58.42288148248912,-14.329833758143787,32.38952203550115
1,1,0,210.0,230.0,64.75141979880495,8.62276032856906,10.866659564200045,4.444025610372212,5.95872350801593,4838.2260873667055,644.2926517506801,811.9568026370274,332.0575936070117
1,1,1,230.0,250.0,42.227077872497155,7.013871585038731,6.59166899376467,3.749449391021104,6.406128389098646,3155.2072586329873,524.076484834094,492.52950721409616,280.1588584970969
1,1,2,250.0,300.0,22.16103436696646,3.38571739052774,2.7128284917495384,1.6704737072875935,8.168977299657643,4139.681219749335,632.4520085505818,506.75636225881374,312.0444885213224
1,1,3,300.0,400.0,5.6905866681936965,1.060643378907255,0.2681570907772013,0.5426053882634033,21.221093396041237,2126.0031792371647,396.2563663597504,100.1834891143624,202.71737305520747
1,1,4,400.0,500.0,1.2139285582212194,0.3546451608578166,0.025924907245789386,0.1863728103761936,46.82479851180106,453.5237093514475,132.49543209648027,9.685545347026913,69.62888195654592
1,1,5,500.0,600.0,0.347703209674223,0.2167400185593616,0.011990146501881769,0.10373765459393669,28.999079337325313,129.9019191342897,80.97407093377748,4.479518733103029,38.75638775629474
1,1,6,600.0,1000.0,0.030872038085995812,0.031105019184536925,0.004440444024120462,0.020273189878892765,6.952466446665944,46.135173715712135,46.48334066937198,6.6357995496456175,30.296254955017346
