pEtaBin,jEtaBin,pPtbin,numL,errL,numC,errC,numB,errB
0,0,0,6776.473182043577,20.601935850190532,1060.2759515358794,8.248016613579605,261.22618384311056,4.022672971725179
0,0,0,6776.473182043577,20.601935850190532,1060.2759515358794,8.248016613579605,261.22618384311056,4.022672971725179
0,0,0,6776.473182043577,20.601935850190532,1060.2759515358794,8.248016613579605,261.22618384311056,4.022672971725179
0,0,0,6776.473182043577,20.601935850190532,1060.2759515358794,8.248016613579605,261.22618384311056,4.022672971725179
