pEtaBin,jEtaBin,pPtBin,pPtL,pPtR,xs_c,xs_c_error,xs_b,xs_b_error,frac_c_b,yield_c,error_c,yield_b,error_b
0,0,0,210.0,230.0,5.5379072688686835,0.1976314479460709,1.3458127123427477,0.11298352519208922,4.114916747389368,959.7414813240182,34.25032045484587,233.23472629984752,19.58049684988983
0,0,1,230.0,250.0,3.6602436691632447,0.16289027945195625,0.900396618944964,0.09057527300441516,4.065145950294793,634.3348688406669,28.229536990141824,156.04233564963803,15.697057112757163
0,0,2,250.0,300.0,1.9422161160884537,0.07435376845919499,0.47361886143733173,0.04236331645796342,4.100799765858657,841.4845544564834,32.21451372263082,205.20010790633833,18.35433048857723
0,0,3,300.0,400.0,0.6248318734275595,0.02788794032295409,0.17136503876139517,0.01570874921109913,3.646203904505642,541.4293149624489,24.165458048646176,148.49123338752412,13.611945366401617
0,0,4,400.0,500.0,0.1805611644942946,0.007780274412999255,0.05179136647094086,0.004364445127194989,3.4863178324442163,156.45986025759615,6.741763384352113,44.87825487439967,3.7818789916170013
0,0,5,500.0,600.0,0.06294497541848144,0.004210318401401312,0.019242634314924817,0.0023424375743432858,3.2711204915254544,54.543080099622536,3.648325101182264,16.67412748656865,2.0297690069199437
0,0,6,600.0,1000.0,0.011492838163320682,0.0007020153438285511,0.00387079313467138,0.000371107910521478,2.9691171197905915,39.83509650112254,2.433241342937264,13.416478668221774,1.2862897065002843
0,0,7,1000.0,1500.0,0.0007534505220289649,0.000183598449752031,0.00026939661816801394,0.00010243666814777134,2.7968076479678086,3.2643997317426927,0.7954586433956493,1.167187787874737,0.44381710841703403
0,1,0,210.0,230.0,1.8142945816661957,0.24104963237391716,0.4561950067924916,0.1227974332671126,3.9770154312352215,209.61633878738556,27.849910325952887,52.7069463047773,14.187524249949119
0,1,1,230.0,250.0,1.1259041894767323,0.19859034360320021,0.3150319159378033,0.1017606926734527,3.57393690136151,130.08246643538374,22.944333938539337,36.39752743979003,11.757023388720029
0,1,2,250.0,300.0,0.5898164440548678,0.0912893369045995,0.15377421278114567,0.047314364957701624,3.8356004780483284,170.36258170080797,26.368012071524518,44.416143619706105,13.666281174382535
0,1,3,300.0,400.0,0.17789268461693875,0.03297870194563299,0.05088740081988589,0.01618678030397964,3.4958099991505454,102.76504604951316,19.051136539953262,29.396633705631675,9.350779246002958
0,1,4,400.0,500.0,0.04583920250324493,0.009124383094451929,0.012887859327266337,0.004355572190753588,3.556773963715194,26.480390502074524,5.27097362600299,7.445058576175216,2.516126943154532
0,1,5,500.0,600.0,0.01407351176729769,0.004436303092136832,0.004277422541936956,0.002060993890824384,3.290185065729968,8.129986277732527,2.5627635702656044,2.4709814540261403,1.19059495085143
0,1,6,600.0,1000.0,0.001793303086304563,0.0007307181791769644,0.0006345536309231746,0.00034173395418027384,2.826085927040702,4.14382130758568,1.688485110987795,1.4662757660467978,0.7896514826034422
0,1,7,1000.0,1500.0,3.372822862254408e-05,0.00012907973916448089,1.9521689932217594e-05,3.121560398755509e-05,1.7277309874121474,0.09742061555335631,0.37283391860268655,0.056386449200217285,0.09016315055765411
1,0,0,210.0,230.0,1.4241185410338413,0.1616234883221484,0.47497046943900895,0.08896845598505829,2.9983307019400134,159.61520607907292,18.11476057114639,53.23469021472412,9.971584546805332
1,0,1,230.0,250.0,0.9949029578451103,0.1256729500307951,0.31520877510960804,0.07367314008847052,3.156330141821563,111.50872351527995,14.085424239451513,35.32859951428487,8.257285541115776
1,0,2,250.0,300.0,0.504259518206288,0.05641799781992469,0.1677442240096538,0.03202345944816999,3.0061214994637755,141.29351700140188,15.808322989142896,47.00193156750499,8.97297333737723
1,0,3,300.0,400.0,0.16069389557055652,0.018911618024418403,0.054534658477037694,0.010749870567477912,2.946637974054942,90.05285907773987,10.598070740884072,30.56122261053192,6.024227466014621
1,0,4,400.0,500.0,0.04131878404805958,0.005219184136513064,0.014391523889658975,0.002865850039188272,2.8710499572424837,23.155046580532588,2.924830790101921,8.065009987764888,1.6060223619611076
1,0,5,500.0,600.0,0.011553066893641871,0.0024405165515401805,0.004155608707942767,0.0013750097526132447,2.780114227684641,6.474338687196904,1.367665475483117,2.328803119931126,0.7705554653644623
1,0,6,600.0,1000.0,0.0015300729385693543,0.00031311483479724503,0.0005308259262900939,0.00017809572309715043,2.8824382208738935,3.4298114990970645,0.7018782136815044,1.1898993963718743,0.3992193728945724
1,0,7,1000.0,1500.0,2.4410868144274e-05,5.592305233470379e-05,9.088618823326124e-06,2.0671918511333455e-05,2.685872146120048,0.06839925254025574,0.15669639264184,0.025466309942959797,0.05792271566875633
1,1,0,210.0,230.0,1.0299056656829606,0.28541985094472466,0.28052701868138025,0.1389861314541853,3.67132431850608,76.95455133983081,21.326571262589827,20.96097883587273,10.385043742256727
1,1,1,230.0,250.0,0.640669211347384,0.2217228321191108,0.16419036438938103,0.11244638650594885,3.901990313073567,47.87080347187653,16.56713001593996,12.268304027174551,8.401993999724498
1,1,2,250.0,300.0,0.3376591282662591,0.10845105140715028,0.08622627076967589,0.05112277940375615,3.915965810097487,63.07472516013719,20.25865640285567,16.107067379775454,9.549735192621647
1,1,3,300.0,400.0,0.09235567399573057,0.03384394625517206,0.022319945323793708,0.01682337612993583,4.1378091503332115,34.50407980480494,12.64409832093228,8.338731572969328,6.285213322144026
1,1,4,400.0,500.0,0.016944320870817754,0.007678535349900756,0.005299497237161258,0.0040704628494197415,3.1973449768027793,6.330398277337513,2.8687008067229223,1.9798921678034458,1.5207249205432152
